"Date","TXANDE1LFN","TXANGE5LFN","TXARCH9LFN","TXATAS3LFN","TXBAIL7LFN","TXBAST1LFN","TXBEEC5LFN","TXBEXA9LFN","TXBORD3LFN","TXBOWI7LFN","TXBRAZ3LFN","TXBRIS5LFN","TXBROW9LFN","TXBURN3LFN","TXCALH7LFN","TXCAME2LFN","TXCARS5LFN","TXCAST9LFN","TXCHER3LFN","TXCLAY7LFN","TXCOKE1LFN","TXCOLL5LFN","TXCOLO9LFN","TXCOMA3LFN","TXCOOK7LFN","TXCOTT1LFN","TXCROC5LFN","TXCULB9LFN","TXDALL3LFN","TXDEAF7LFN","TXDENT2LFN","TXDICK5LFN","TXDONL9LFN","TXEAST3LFN","TXEDWA7LFN","TXELLI0LFN","TXFALL5LFN","TXFAYE9LFN","TXFLOY3LFN","TXFORT5LFN","TXFREE1LFN","TXGAIN5LFN","TXGARZ9LFN","TXGLAS3LFN","TXGONZ7LFN","TXGRAY0LFN","TXGRIM5LFN","TXHALE9LFN","TXHAMI3LFN","TXHARD7LFN","TXHARR1LFN","TXHART5LFN","TXHAYS9LFN","TXHEND3LFN","TXHILL7LFN","TXHOOD1LFN","TXHOUS5LFN","TXHUDS9LFN","TXHUTC3LFN","TXJACK7LFN","TXJASP1LFN","TXJEFF5LFN","TXJIMW9LFN","TXJONE3LFN","TXKAUF7LFN","TXKENE1LFN","TXKERR5LFN","TXKING9LFN","TXKLEB3LFN","TXLAMB9LFN","TXLASA3LFN","TXLAVA5LFN","TXLEON9LFN","TXLIME3LFN","TXLIVE7LFN","TXLOVI1LFN","TXLYNN5LFN","TXMARI5LFN","TXMASO9LFN","TXMAVE3LFN","TXMCLE9LFN","TXMEDI5LFN","TXMIDL9LFN","TXMILL3LFN","TXMONT7LFN","TXMOOR1LFN","TXMOTL5LFN","TXNAVA9LFN","TXNOLA3LFN","TXORAN5LFN","TXOCHI7LFN","TXPANO5LFN","TXPARM9LFN","TXPOLK3LFN","TXPRES7LFN","TXRAND1LFN","TXREAL5LFN","TXREEV9LFN","TXROBE3LFN","TXROCK7LFN","TXSANA5LFN","TXRUSK1LFN","TXSANP5LFN","TXSCHL3LFN","TXSHAC7LFN","TXSHER1LFN","TXSOME5LFN","TXSTEP9LFN","TXSTON3LFN","TXSWIS7LFN","TXTAYL1LFN","TXTERR5LFN","TXTITU9LFN","TXTRAV3LFN","TXTYLE7LFN","TXUPTO1LFN","TXVALV5LFN","TXVICT0LFN","TXWALL3LFN","TXWASH7LFN","TXWHAR1LFN","TXWICH5LFN","TXWILL9LFN","TXWILS3LFN","TXWISE7LFN","TXYOAK1LFN","TXZAPA5LFN","TXANDE1URN","TXANGE5URN","TXARCH9URN","TXATAS3URN","TXBAIL7URN","TXBAST1URN","TXBEEC5URN","TXBEXA9URN","TXBORD3URN","TXBOWI7URN","TXBRAZ3URN","TXCALH7URN","TXBRIS5URN","TXBROW9URN","TXBURN3URN","TXCAME2URN","TXCARS5URN","TXCAST9URN","TXCHER3URN","TXCLAY7URN","TXCOKE1URN","TXCOLL5URN","TXCOLO9URN","TXCOMA3URN","TXCOOK7URN","TXCOTT1URN","TXCROC5URN","TXCULB9URN","TXDALL3URN","TXDEAF7URN","TXDENT2URN","TXDICK5URN","TXDONL9URN","TXEAST3URN","TXEDWA7URN","TXELLI0URN","TXFALL5URN","TXFAYE9URN","TXFLOY3URN","TXFORT5URN","TXFREE1URN","TXGARZ9URN","TXGAIN5URN","TXGLAS3URN","TXGONZ7URN","TXGRAY0URN","TXGRIM5URN","TXHALE9URN","TXHAMI3URN","TXHARD7URN","TXHARR1URN","TXHART5URN","TXHAYS9URN","TXHEND3URN","TXHILL7URN","TXHOOD1URN","TXHOUS5URN","TXHUDS9URN","TXHUTC3URN","TXJACK7URN","TXJASP1URN","TXJEFF5URN","TXJIMW9URN","TXJONE3URN","TXKAUF7URN","TXKENE1URN","TXKERR5URN","TXKING9URN","TXKLEB3URN","TXLASA3URN","TXLAMB9URN","TXLAVA5URN","TXLEON9URN","TXLIME3URN","TXLIVE7URN","TXLOVI1URN","TXLYNN5URN","TXMARI5URN","TXMASO9URN","TXMAVE3URN","TXMCLE9URN","TXMEDI5URN","TXMIDL9URN","TXMILL3URN","TXMONT7URN","TXMOOR1URN","TXMOTL5URN","TXNAVA9URN","TXNOLA3URN","TXOCHI7URN","TXORAN5URN","TXPANO5URN","TXPARM9URN","TXPOLK3URN","TXPRES7URN","TXRAND1URN","TXREAL5URN","TXREEV9URN","TXROBE3URN","TXROCK7URN","TXRUSK1URN","TXSANA5URN","TXSANP5URN","TXSCHL3URN","TXSHAC7URN","TXSHER1URN","TXSOME5URN","TXSTEP9URN","TXSTON3URN","TXSWIS7URN","TXTAYL1URN","TXTERR5URN","TXTITU9URN","TXTRAV3URN","TXTYLE7URN","TXUPTO1URN","TXVALV5URN","TXWALL3URN","TXVICT0URN","TXWASH7URN","TXWHAR1URN","TXWICH5URN","TXWILL9URN","TXWILS3URN","TXWISE7URN","TXYOAK1URN","TXZAPA5URN"
1996-08-01,20172,35223,4100,15301,3995,24786,11011,641463,393,39924,67689,1141,17143,13380,10877,124337,3582,4366,20184,5309,1621,226429,8263,6532,15884,861,1954,1368,1160472,8435,215077,1005,1565,8576,939,50200,7780,10759,3838,160708,7644,7717,2267,542,7727,49675,8650,19396,3828,2071,1680363,2866,46384,28174,15043,15757,8281,1385,9855,3322,15700,116514,16287,10069,29780,222,18069,117,13026,7292,2672,9606,5682,9572,4473,88,3144,3909,1573,15544,99428,14922,59472,2298,7619,9236,607,21195,7694,41161,4772,8051,4509,15082,3143,56748,1456,7525,526,19541,3583,21214,29421,1336,1460,1394,2212,4288,846,4122,59243,6308,12630,427480,7070,1789,17672,42165,11941,15116,19568,61658,7474,13788,20661,3935,4202,5.4,5.5,2.2,5.2,4.1,3.3,6.3,4.5,1.8,7.3,2.4,6,1.9,6.1,4,11.7,4,4,4.5,3.5,2,2.4,3.5,4.1,3.6,5.6,2.5,9.5,4.4,7.2,2.6,6.1,2.7,4.6,4.3,4.1,2.8,2.9,5.8,3,5,6.2,4,3,4.9,4.1,6.7,5.2,3.6,5.8,5.5,1.6,3.3,4.9,4.2,4.5,3.5,1.6,7.6,3,13,8.7,9,2.9,3.4,3.2,2.6,6.8,7.2,6.6,5.4,2.5,6.1,5.5,3.7,5.7,4,10.6,1.6,22.8,4.5,2.9,4.5,3.7,4.4,3.2,2.1,5.7,7.3,2.9,11.3,9.7,4.3,5.6,34.3,2.9,5.2,9.9,3.6,2.7,6.2,6.4,7.6,4,3.6,2.9,9.2,3.5,1.9,3.7,4.7,5.5,6.9,3.1,16.6,3.1,12,5,4.6,2.7,6,4.6,19.3,3,3,5.5,8.3
1996-09-01,20159,34925,4088,15431,3916,24975,11144,643387,393,40410,70494,981,16886,12948,10385,122919,3482,4299,20545,5179,1590,226393,8173,6562,16031,853,1981,1353,1160459,8575,215141,1033,1617,8593,904,50212,7705,10677,3594,160892,7708,7139,2208,577,7630,49732,8785,18721,3804,2077,1680834,2873,46602,28182,14981,15743,8271,1362,9856,3321,15606,116620,16229,10163,29945,228,17315,110,13339,7018,2709,9566,5644,9559,4497,85,2955,3864,1557,15849,100536,15406,60064,2330,7768,9189,615,21432,7590,41059,4691,8096,4532,15212,3021,56850,1294,7309,509,19546,3564,21019,29539,1358,1436,1427,2166,4292,829,4076,60151,5899,12587,431827,6951,1801,17860,42235,11900,15231,19402,61452,7276,13809,20731,3728,4426,5.6,5.3,2.2,4.4,4.2,3.3,6.1,4.4,1.8,7.6,2.2,5.6,2.1,6,4.1,11.4,4,3.9,4.7,3,1.8,2.3,3.3,3.5,3.3,7.3,2.4,8.4,4.4,7.1,2.6,6.6,3.5,4.1,6.6,4.1,2.8,3,6,3,5,5.4,3.7,1.7,4.8,4.1,6.5,5,3,5.8,5.4,2,3,4.9,4.1,4.6,3.6,1.5,7,3.7,12.6,8.5,8.9,3,3.9,3.1,2.9,7.3,6.6,7.3,5.1,2.7,6.8,5.4,4,9.4,3.7,10.5,2.2,21.4,4,2.8,4.3,3.5,4.7,3,4.2,5.6,6.9,2.9,10.8,9.2,3.6,5.6,32.3,2.9,5.4,10.3,1.2,2.7,6,7,7.5,4.3,5.2,2.5,8.3,3.1,1.6,4.4,4.4,5.8,6.2,3.3,14.9,3.2,11.4,4.6,4.8,2.5,5.7,4.5,19.2,2.7,2.9,5.7,7.8
1996-10-01,20242,35105,4137,15677,3836,25387,11209,647076,394,40116,71626,908,17168,12984,9680,124169,3517,4297,20538,5162,1591,228433,8150,6686,16172,856,1979,1367,1169994,8532,216701,1048,1656,8875,931,50711,7838,10761,3714,162587,7708,6915,2219,655,7508,50129,9070,18236,3883,2104,1695691,2855,47068,28439,15456,15627,8341,1459,9748,3384,15560,116994,16553,10149,30230,229,17457,111,13385,7051,2927,9429,5622,9499,4506,94,3242,3839,1627,16516,100355,15306,60817,2269,7645,9258,679,21998,7631,40999,4654,8298,4368,15283,3183,57104,1223,6809,509,19762,3496,21004,29351,1472,1479,1439,2172,4341,792,3894,60602,6146,12601,435960,6817,1798,18062,42207,12009,15162,19368,61332,7226,13932,20999,3771,4558,5.7,5,3.1,4.3,4.2,3.9,6.2,4.2,0.8,7.5,2.1,6.7,2,6.3,3.9,11.3,3.7,3.9,4.7,3.4,2.1,2.3,3.2,3.4,3.3,6.9,2.9,8.2,4.2,6.8,2.3,5.6,3.4,3.9,5.9,4.1,2.8,3,5,2.9,4.8,5.3,3.3,1.8,5,4.2,5.5,5.2,2.8,5.4,5.1,1.7,3.1,4.9,3.8,4,3.2,1.9,6.5,3.7,12.1,8.1,9.1,2.8,3.9,2.6,3.1,6.3,6.6,7.1,5.6,2.4,6.2,4.8,3.5,5.3,3.2,10,2.3,21.6,4.1,3,4,3.3,4,3,3.8,5.3,6.6,3,10,9.1,3.3,5.6,28.5,2.9,5.2,9.9,1.2,2.8,5.6,6.8,7.2,4.6,5,2.6,6.8,3.1,1.5,4.2,4.2,5.1,6.5,3.4,12.8,3.1,11.1,4.4,4.6,2.4,5.6,4.2,18.5,2.8,2.7,5.6,9.2
1996-11-01,20146,35199,4091,15812,3854,25523,11247,649290,393,40243,71395,941,17131,12861,9637,124495,3464,4232,20352,5262,1584,228696,8027,6717,16201,950,1975,1373,1171633,8864,216893,1070,1633,8878,910,50872,7810,10607,3672,162785,7678,6918,2224,715,7460,49851,8828,17752,3939,2181,1702737,2814,47127,28483,15749,15674,8305,1427,9755,3376,15612,117113,16573,10313,30267,228,17365,109,13351,6831,2935,9313,5645,9463,4460,115,3373,3856,1644,17899,99788,15424,60571,2257,7602,9120,759,21861,7689,41222,4645,8196,4418,15185,3193,57108,1210,6757,515,19745,3474,20797,29205,1481,1471,1444,2071,4317,766,3876,60877,6448,12539,436716,6791,1814,18471,42255,12028,15072,19069,61143,7275,13998,21015,3929,4594,6.2,5.4,2.6,4.1,4.6,4.5,6.5,4.2,1.8,7.8,2.3,7.6,3.5,6.8,4.3,12.2,4,4.1,4.5,3.4,1.5,2.3,3.3,4.1,3.4,5.9,2.4,8.2,4.3,7,2.4,5,3.7,4.4,5.5,4.4,3.1,2.9,6.1,2.9,4.6,4.7,3.5,2.2,5.2,4.3,6.1,5.6,2.6,6.5,5.3,1.3,3.2,5,3.9,4.6,3.1,1.7,7.2,3.6,12.8,8.2,9.3,2.9,4,3.1,2.9,7.3,6.6,7,5.4,2.6,6.8,4.7,3.6,7,3.3,12.1,2.6,28.4,4.2,3.3,4,2.9,4.3,3.2,4.6,5.1,6.6,2.8,10.4,9.4,3.6,5.9,34.4,3,4.8,9.7,2.9,2.7,5.8,7.1,7.8,4.7,4.5,3.5,7.7,3.2,5.9,4.2,4.2,5.2,6.5,3.6,13.3,2.8,12.7,4.3,4.9,2.7,5.8,4.4,18.6,3,2.7,5.9,9.5
1996-12-01,20095,35179,4113,15764,3642,25418,11105,647732,396,39793,71149,934,16884,12742,9342,123327,3497,4209,20504,5446,1568,229038,8082,6601,16459,903,2001,1367,1172631,8635,217290,1074,1736,8567,908,50931,7773,10596,3722,162635,7679,6745,2340,689,7385,49624,8547,17560,3955,2213,1699631,2765,46953,28460,15612,15891,8284,1336,9669,3354,15454,116470,16415,10488,30452,236,17434,108,13317,6800,3001,9384,5587,9426,4469,106,3375,3786,1674,17766,98953,15362,60573,2321,7627,9045,845,21636,7688,41378,4621,8143,4493,15018,3298,56840,1191,6342,513,19752,3417,20751,29127,1471,1467,1424,2062,4318,771,3846,60661,6276,12511,434928,6755,1804,18569,42543,11962,15029,18998,61058,7509,13976,20746,3792,4592,6,5.1,2.9,3.8,4.6,4.2,5.8,3.8,2.8,7.4,2.2,8.2,2.9,5.9,4,11.5,3.5,4.1,4.4,2.4,1.4,2.1,3.2,3.2,3.3,7.1,2.6,8.3,4,7.2,2.1,4.7,3,4.4,5.9,4.1,2.9,2.6,5.7,2.8,4.4,4.9,3.1,1.9,4.9,4.2,6,5.5,2.3,5.9,5.1,1.4,3,4.5,3.5,5.7,2.9,1.3,7.2,3.8,13,7.6,8.6,2.7,4.2,5.5,2.7,6.5,5.8,8.3,4.8,2.3,7.1,4.6,3.3,6.6,3.3,12,3.1,27.3,3.9,3.4,3.7,2.5,3.9,2.9,5.3,4.8,6.3,2.5,10.7,9,3.8,5.6,38.4,2.5,5.4,9.8,2.7,2.3,5.7,7.1,7.7,3.9,4,2.9,9.7,3.1,7,4.4,3.8,4.6,5.9,3.3,12.9,2.5,12.1,3.8,4.6,2.4,5.9,4.1,21.4,2.6,2.6,6.1,9.7
1997-01-01,20063,35360,4133,15403,3394,25694,10926,644132,389,39779,67727,934,16681,12914,9320,126108,3569,3948,20047,5337,1555,238842,8009,6730,16107,864,1936,1400,1155884,8477,220446,1003,1586,8537,874,51138,7508,10218,3203,166653,7498,6238,2086,578,7242,49742,8835,16897,3735,1970,1694305,2693,46952,28533,14978,15832,8186,1260,9558,3387,15388,116263,16338,10432,30527,232,17067,103,13180,6412,2933,9132,5541,9401,4454,80,3092,4040,1541,20310,98517,15189,61355,2262,7560,8933,693,20421,7360,41494,4671,7924,4335,14890,3542,56311,1158,6153,523,19915,3280,20440,29806,1521,1422,1367,2065,4273,778,3705,60638,6246,12513,428032,6707,1699,17936,42666,12017,14612,18698,61357,7742,14357,20649,3308,4351,6.7,5.7,3.1,4.9,8,5,6.6,4.4,3.6,8.8,2.5,11,3.6,6.8,4.3,13,4.5,5.9,5.1,2.9,1.9,2.4,3.8,4.7,4,7.5,2.8,10.1,4.5,10.1,2.4,5.5,3.5,5.2,7.2,4.6,3.8,2.7,7.6,3.1,5.6,7.7,4.7,2.2,5.8,4.8,5.8,7.8,2.4,5.6,5.8,1.5,3.4,5.2,4.5,5.7,3.7,2.1,8.2,4,12.9,8.3,9.7,3.4,4.5,6.9,3.1,4.9,7,10,7.5,2.7,7.5,6.2,4,12.5,4.5,12.8,4.2,36.1,4.5,4.2,4.3,2.8,4,3.6,5.3,6.1,7.1,3,11,10.7,4.4,7,42.5,2.7,7.2,11.7,3.4,2.6,6.9,8.6,8.8,5.3,3.9,2.7,12.1,3.7,8.1,5.4,4.4,6,7.6,3.7,13.2,3.1,14.5,5.2,5.9,2.9,6.6,4.6,26.3,2.9,3.4,7.8,11
1997-02-01,20015,36058,4160,15411,3449,25918,11065,646606,379,39777,70833,857,16690,12868,9192,126477,3457,3930,20245,5143,1546,239252,8030,6735,16298,840,1983,1381,1158407,8223,220879,1028,1501,8406,862,51185,7554,10412,3113,167021,7508,6266,2072,561,7244,50244,8902,16680,3769,1963,1694885,2687,47429,28553,15060,15830,8240,1334,9498,3369,15304,116676,16213,10198,30556,232,17098,101,13166,6341,2933,9148,5449,9215,4459,76,2794,4085,1557,19827,99760,15122,61269,2249,7612,8973,642,20764,7290,41366,4577,7899,4304,14884,3541,56283,1173,6430,518,19890,3300,20405,29821,1484,1433,1346,2043,4266,770,3653,60360,6010,12595,431653,6614,1666,17869,42867,12025,14738,18765,61427,7573,14423,20710,3290,4334,6.5,6.7,3.6,4.7,7.8,4.9,6.6,4.3,1.8,8.7,2.4,11,2.8,6.3,4.3,13,4.6,6.1,5.1,3.1,2.9,2.4,4.2,5.1,4.1,9.9,3.8,9.3,4.6,10.1,2.5,6.3,3.5,5.4,7.2,4.6,3.9,2.8,8.9,3.1,5.6,7.6,5,1.8,5.6,5.1,5.9,7.7,3.1,5.5,5.7,1.7,3.4,5.2,4.5,5.4,4.2,2.2,8,4,12.1,7.7,9.2,3.6,4.5,6.9,2.9,5,6.8,10.2,7.6,2.6,6.8,5.7,3.5,13.2,4.5,13.3,4,35.3,4.6,4.5,4.3,2.9,4,3.5,6.1,6,6.9,3,9.8,10.7,4.4,7.4,40.4,2.4,7.8,10.6,3.5,2.3,6.8,7.6,8.5,4.5,4.2,2.4,10.5,3.6,7.8,6.1,4.4,6.4,7.1,3.5,12,3.2,14.2,5,5.9,2.9,6.4,4.6,25.7,2.9,3.3,8.1,10.7
1997-03-01,20114,35859,4145,15689,3556,25976,11172,654636,387,39917,71740,911,16751,13245,9189,127011,3416,4083,20688,5259,1577,241632,8103,6719,16395,849,1999,1372,1167650,8369,222590,1063,1504,8518,839,51592,7579,10505,3190,168629,7611,6328,2126,603,7287,50730,8956,16573,3823,1909,1709279,2734,47928,28666,15164,16035,8311,1428,9477,3356,15382,117138,16414,10309,30924,228,17293,106,13215,6408,2952,9271,5573,9229,4508,83,2776,4090,1599,19200,100483,15140,61950,2264,7695,9016,628,21006,7292,41946,4633,8017,4407,15013,3485,56678,1174,6510,529,20138,3380,20568,30044,1515,1441,1397,2050,4382,769,3666,60975,6148,12763,434368,6648,1668,17845,43183,12172,14845,18998,61984,7499,14614,20929,3303,4336,6.2,5.3,2.5,4.6,7.6,4.4,6.4,4.2,1.8,8.2,2.2,10.7,2.3,6.2,4.7,12.5,5.2,5.9,4.8,3.7,2.6,2.4,4.2,4.8,3.7,13.1,3.2,8.5,4.4,9.6,2.3,5.9,2.7,5.1,4.6,4.4,3.8,2.7,8.6,3.2,5.7,7.6,4.8,1.7,5.4,4.9,5.3,6.8,2.4,4.6,5.6,1.6,3.7,4.6,4.6,5.2,3.9,2.1,7.4,3.6,12.4,7.9,8.8,3.6,4.7,4.4,2.7,4.7,6.7,10.1,7,2.7,6.2,5.4,3.6,12,4.3,14.5,4.3,32.3,4.7,4.4,4.2,2.6,4.3,3.2,5.4,5.7,6.9,3.1,10.9,10.4,4.5,6.4,37.2,2.1,7.5,11.4,4.2,2.6,6.4,7.8,8.4,4.3,4.7,2.6,10.6,4.6,5.9,5.1,4.6,6.5,7,3.4,12.1,3.2,12.8,5.3,5.6,2.7,6.4,4.7,24.9,2.9,3.2,6.5,10.7
1997-04-01,20049,35827,4155,15819,3458,26016,10854,653622,389,39769,72385,844,16534,13279,9216,125953,3318,4084,20730,5197,1495,242270,8206,6650,16243,837,2024,1391,1168706,8306,223217,1059,1499,8669,850,51652,7518,10451,3044,167938,7486,6388,2116,649,7262,50472,8897,16576,3736,1925,1701384,2754,47691,28686,15100,16013,8354,1350,9670,3445,15129,116626,16639,10166,31018,221,17389,114,12946,6280,2763,9191,5454,9322,4406,66,2821,3964,1569,17924,100420,15155,62314,2257,7635,8979,587,21040,7245,41601,4570,7859,4266,14773,3528,56707,1178,6371,526,20224,3330,20383,29889,1461,1393,1362,1995,4374,768,3599,60680,5982,12808,434084,6632,1681,17621,43121,12053,14881,19014,62162,7511,14584,21043,3258,3901,5.2,4.9,2,4,6.8,4.1,5.9,3.8,1.8,7.6,2,10.1,2,5.4,3.7,11.9,4.7,5.1,4,3.2,2.8,2.2,3.6,4.1,3.3,10.4,2.7,8.2,4,8.3,2,5.3,2.8,4.8,4.6,4,3.7,2.4,7.4,2.8,4.9,6.5,4,1.5,4.7,4.5,4.8,6.4,2.4,4.8,5.2,1.4,2.8,4.2,4.2,4.5,3.6,2.3,6.2,2.7,11.9,7.4,8.1,3,4.5,2.7,2.3,4.4,5.8,8.7,6.3,2.1,6,4.8,3.6,15.2,4,11.9,3.3,28.9,4.2,4,3.9,2.5,3.4,3.1,4.4,5.3,6,2.5,10,9.4,3.2,5.9,34.6,1.7,7,9.3,4,2.5,5.6,6.7,7.7,3.4,3.7,2.3,8.7,3.7,5.1,5,4,5.9,6.1,2.9,11.3,3.2,11.1,4.4,5.1,2.4,6,4.3,23.6,2.4,3,5.4,9.7
1997-05-01,20074,36117,4175,16115,3523,25937,10870,655707,392,40277,71760,840,16647,13321,9176,125802,3389,4085,20455,5194,1513,243370,8250,6636,16494,817,2073,1372,1175268,8355,224387,1060,1506,8646,861,52028,7535,10487,3141,168937,7581,6513,2137,642,7258,50648,8908,16615,3804,1930,1708572,2787,47836,28827,14974,16088,8468,1335,9693,3421,15101,117125,16772,10301,31226,228,17615,104,13182,6540,2805,9201,5525,9390,4473,58,2856,3917,1597,17020,99565,15216,62779,2327,7751,9101,577,21041,7326,41623,4638,7887,4349,14994,3632,56710,1214,6517,529,20329,3339,20415,29900,1505,1394,1401,2029,4403,799,3610,60725,6043,12885,433139,6567,1673,17442,43514,12142,14970,19160,62224,7668,14679,21380,3295,3928,5,4.7,2.3,4.4,7,4.1,5.8,3.9,1,8.4,2.1,9.5,2,5.2,3.7,11.8,4.7,5,3.9,3.7,2.9,2.1,3.7,3.9,3.5,8.8,3,8.2,4.1,7.8,2.1,4.6,3.1,5.4,5.1,4.2,5.5,2.3,8.3,3,4.9,8.1,3.5,1.9,4.4,4.5,4.9,6.6,2.8,4.2,5.2,1.5,3.3,4.2,4.2,4.5,3.8,2,5.9,3,11.2,7.2,8,3.4,4.6,4.4,2.3,6.7,6.4,7.6,6.9,2,6.3,4.6,4,8.6,4.1,11,3.1,25.1,4.4,4,4,2.2,3.4,3.3,5,5.2,6.8,2.8,9.5,9.6,3.5,5.7,31.4,1.7,6.7,9.2,3.6,2.5,5.5,6.4,8.3,3.5,2.9,1.7,8.8,3.7,3.6,4.7,4.2,5.3,6.1,2.9,10.3,2.7,10.5,4.7,5,2.7,6.1,4.1,22.4,2.9,3,5.2,8.5
1997-06-01,20130,36271,4193,16200,3655,26267,10963,662623,393,40857,67826,896,16883,13485,9236,128897,3471,4380,20556,5234,1582,246914,8457,6511,16500,833,2109,1365,1192226,8520,227720,1097,1456,8573,809,52880,7554,10587,3320,170343,7792,7085,2223,662,7552,50707,8822,17184,3821,2011,1727234,2824,48140,29391,15154,16334,8538,1430,9749,3463,15383,118102,17087,10283,31810,225,18069,110,13004,6645,2784,9307,5578,9555,4535,73,2864,3966,1636,17048,101174,15051,62768,2282,7912,9311,547,21069,7353,42177,4731,8058,4568,15332,4147,56556,1426,7098,534,20627,3357,20792,30359,1502,1465,1467,2132,4475,821,3670,60223,6366,13004,436496,6625,1678,17601,43696,12454,15065,19435,62421,7861,14820,21565,3409,4012,5.9,5.7,3.1,6,8.8,5,6.8,4.9,1.3,9.3,2.5,10.6,2.8,6.2,4.7,13.6,4.9,5.5,4.9,4.2,3,2.6,4.3,4.6,4.1,9.1,3.6,7.8,4.5,9.2,2.6,5.2,3.2,5.9,7,4.9,6.3,3.1,9.3,3.4,6.1,9.4,4.4,3.8,5.6,5.1,6.4,8.3,3.9,6.7,5.9,1.9,3.7,5.1,5,5.5,4.5,3.6,6.7,3.3,12.7,8,9.2,3.5,5.5,5.3,2.8,8.2,7.7,8.3,8,2.6,7.7,5.8,5,8.2,4.9,12.1,3.1,24.8,5.2,4.7,4.4,2.7,3.9,4.2,2.9,5.9,7.7,3.3,10.8,10.2,4.2,6.7,30.3,2,6.5,9.7,3.4,3,6.8,7.4,9.6,4.5,3.7,2.5,11.2,4.6,4.3,4.8,4.5,6.4,6.7,3.4,10.7,4.2,11.7,6.8,5.8,3.1,7,4.9,23.9,3.8,3.7,6.1,10.3
1997-07-01,20356,36077,4145,16255,3702,26220,10980,663278,400,40581,69814,1161,16953,13764,9149,130185,3476,4544,20497,5075,1547,249223,8307,6464,16516,847,2016,1401,1201468,8256,229759,1049,1522,8614,862,53245,7619,10569,3918,171568,7604,7578,2166,654,7505,50826,8818,18848,3831,2006,1734256,2899,48238,29613,14962,16345,8728,1423,9718,3537,15062,117989,16734,10376,32070,228,18196,114,13068,7249,2773,9245,5581,9523,4583,89,3181,3947,1553,16101,101767,15183,62860,2280,7826,9512,550,21099,7451,41895,4809,8101,4679,15247,3290,56840,1397,7302,527,20832,3404,20856,30306,1495,1403,1431,2226,4414,816,3947,60337,6700,12793,438060,6556,1633,17200,44076,12510,15078,19431,62177,7469,14823,21725,3499,4010,6,5.6,2.9,5.7,7.4,4.4,6,4.6,2,8.4,2.4,9.4,2.9,5.8,4.4,13.9,4.9,4.9,5,4.3,3.6,2.6,4,4.6,4,8.3,3.5,7.4,4.3,7.8,2.5,4.5,3.6,5.9,6.4,4.6,5.9,3,7.3,3.3,5.8,7.8,3.9,3.5,5.3,5,5.7,7.2,3.9,7.3,5.5,1.9,3.4,4.9,5,5.1,4.7,3.7,6.4,3.7,13.5,7.6,8.3,3.1,5.4,5.3,2.5,4.4,6.8,8.1,10,2.5,7.8,5.3,4.5,12.4,4.6,11.6,4,24.7,5.3,4.2,4,3.2,5,3.9,3.5,5.7,7.2,3.1,9.8,9.7,3.9,6.3,33.8,1.9,6.4,9,2.3,3,6.8,7.3,9,4,4.3,2.5,9.2,3.7,5,4.3,4.3,6.1,6,3.3,10.3,3.4,11,6.4,5.3,3.2,6.8,5.4,22.3,3.4,3.6,5.5,9.7
1997-08-01,20297,35655,4099,16182,3634,26122,10849,660076,395,40293,69385,1063,16866,13680,8892,127149,3327,4325,20417,5191,1554,248263,8285,6457,16511,823,2025,1409,1197861,8066,228909,1035,1462,8407,922,52837,7630,10435,3828,171014,7463,7373,2135,624,7351,50152,8796,18645,3835,1980,1724464,2862,48283,29515,14968,16255,8671,1370,9564,3527,15039,116985,16634,10226,31856,226,17598,113,13040,7070,2831,9105,5598,9368,4519,64,3245,3978,1591,15312,100501,15130,62373,2273,7615,9433,537,20986,7364,41489,4763,8117,4550,15031,2967,56598,1386,7163,524,20748,3470,20592,29726,1491,1369,1418,2108,4369,784,3782,59562,6546,12862,438249,6532,1632,16864,43702,12307,14964,19366,61337,7342,14701,21694,3510,3930,5.8,5.4,2.2,4.9,6.6,4,5.8,4.5,2,8.4,2.3,7.5,3.2,6.5,3.8,12.1,4.3,4.3,4.7,3.5,3.4,2.4,4,4.1,3.6,7,3.4,8.5,4.2,6.7,2.4,4.3,2.9,5.1,6.6,4.1,5,2.7,6.2,3.2,5.1,6.4,3.9,2.6,4.6,4.7,4.9,5.8,3.8,5.4,5.2,1.6,3.5,4.8,4.7,5.1,4,3.4,5.7,3,13.3,7.1,7.1,2.9,4.9,4.9,2.4,4.4,6.5,7,5.9,2.1,7.6,4.9,4.1,12.5,4.4,11.1,4.3,20.3,5,4.3,3.7,2.9,5,3.3,2.4,5.5,6.4,3,9.3,8.7,3.3,6,32.6,1.8,5.1,7.7,2.1,2.9,6.7,6.6,7.9,3.9,4.6,2.4,8.4,3.8,2.3,3.9,4,5.2,6.1,3.3,9.8,3.2,9.9,5.1,4.9,2.8,6.1,4.5,19.2,2.9,3.3,5.1,8.6
